"BehaviorSpace results (NetLogo 6.0.1)"
"pollution.nlogo"
"experiment"
"08/16/2018 16:05:58:533 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","punishedTurtlesWeight","surroundingWasteWeight","punishedCounterWeight","cleaningAmount","agentNumber","wasteAmount","[step]","mean [pollution] of patches"
"1223","0.25","0.75","0","0.02","300","15","1000","0.5519008264463077"
"1225","0.25","0.75","0","0.02","300","15","1000","0.8124701561065412"
"1224","0.25","0.75","0","0.02","300","15","1000","0.5083930211203216"
"1226","0.25","0.75","0","0.02","300","15","1000","0.5143067033976427"
"1227","0.25","0.75","0","0.02","300","15","1000","0.707309458218577"
"1228","0.25","0.75","0","0.02","300","15","1000","0.493314967860452"
"1229","0.25","0.75","0","0.02","300","15","1000","0.5086501377410668"
"1230","0.25","0.75","0","0.02","300","15","1000","0.5478236914600755"
"1231","0.25","0.75","0.25","0.02","300","15","1000","0.5448668503214298"
"1232","0.25","0.75","0.25","0.02","300","15","1000","0.5566758494031478"
"1233","0.25","0.75","0.25","0.02","300","15","1000","0.5153351698806516"
"1234","0.25","0.75","0.25","0.02","300","15","1000","0.4766023875115063"
"1235","0.25","0.75","0.25","0.02","300","15","1000","0.576822773186435"
"1236","0.25","0.75","0.25","0.02","300","15","1000","0.43629017447202606"
"1237","0.25","0.75","0.25","0.02","300","15","1000","0.45827364554640015"
"1238","0.25","0.75","0.25","0.02","300","15","1000","0.7464646464646696"
"1239","0.25","0.75","0.25","0.02","300","15","1000","0.48361799816348766"
"1240","0.25","0.75","0.25","0.02","300","15","1000","0.6192286501377682"
"1241","0.25","0.75","0.25","0.02","300","15","1000","0.48690541781454194"
"1242","0.25","0.75","0.25","0.02","300","15","1000","0.4853627180900147"
"1243","0.25","0.75","0.25","0.02","300","15","1000","0.5453259871441917"
"1244","0.25","0.75","0.25","0.02","300","15","1000","0.4033608815427313"
"1245","0.25","0.75","0.25","0.02","300","15","1000","0.46512396694217883"
"1246","0.25","0.75","0.25","0.02","300","15","1000","0.5209366391184814"
"1247","0.25","0.75","0.25","0.02","300","15","1000","0.5751698806244481"
"1248","0.25","0.75","0.25","0.02","300","15","1000","0.4949311294766117"
"1249","0.25","0.75","0.25","0.02","300","15","1000","0.5363452708907485"
"1250","0.25","0.75","0.25","0.02","300","15","1000","0.5976675849403381"
"1251","0.25","0.75","0.25","0.02","300","15","1000","0.3870523415978282"
"1252","0.25","0.75","0.25","0.02","300","15","1000","0.6285215794306925"
"1253","0.25","0.75","0.25","0.02","300","15","1000","0.6512947658402569"
"1254","0.25","0.75","0.25","0.02","300","15","1000","0.512139577594156"
"1255","0.25","0.75","0.25","0.02","300","15","1000","0.6369880624426418"
"1256","0.25","0.75","0.25","0.02","300","15","1000","0.5753535353535634"
"1257","0.25","0.75","0.25","0.02","300","15","1000","0.5822956841138983"
"1259","0.25","0.75","0.25","0.02","300","15","1000","0.6744168962350973"
"1258","0.25","0.75","0.25","0.02","300","15","1000","0.551698806244277"
"1260","0.25","0.75","0.25","0.02","300","15","1000","0.5085583103765194"
"1262","0.25","0.75","0.5","0.02","300","15","1000","0.5680991735537471"
"1261","0.25","0.75","0.5","0.02","300","15","1000","0.5056198347107721"
"1263","0.25","0.75","0.5","0.02","300","15","1000","0.48257116620755813"
"1264","0.25","0.75","0.5","0.02","300","15","1000","0.5269237832874504"
"1265","0.25","0.75","0.5","0.02","300","15","1000","0.585509641873303"
"1266","0.25","0.75","0.5","0.02","300","15","1000","0.5290909090909367"
"1267","0.25","0.75","0.5","0.02","300","15","1000","0.47733700642795024"
"1268","0.25","0.75","0.5","0.02","300","15","1000","0.5312396694215129"
"1269","0.25","0.75","0.5","0.02","300","15","1000","0.7395592286501601"
"1271","0.25","0.75","0.5","0.02","300","15","1000","0.42591368227734555"
"1270","0.25","0.75","0.5","0.02","300","15","1000","0.8168778696051672"
"1272","0.25","0.75","0.5","0.02","300","15","1000","0.5600183654729303"
"1273","0.25","0.75","0.5","0.02","300","15","1000","0.38565656565658996"
"1275","0.25","0.75","0.5","0.02","300","15","1000","0.4010651974288589"
"1274","0.25","0.75","0.5","0.02","300","15","1000","0.6150780532598875"
"1276","0.25","0.75","0.5","0.02","300","15","1000","0.5559595959596229"
"1277","0.25","0.75","0.5","0.02","300","15","1000","0.6587511478420865"
"1278","0.25","0.75","0.5","0.02","300","15","1000","0.5194123048668801"
"1279","0.25","0.75","0.5","0.02","300","15","1000","0.4745821854913113"
"1280","0.25","0.75","0.5","0.02","300","15","1000","0.5801469237833157"
"1281","0.25","0.75","0.5","0.02","300","15","1000","0.5385123966942376"
"1282","0.25","0.75","0.5","0.02","300","15","1000","0.5312396694215225"
"1284","0.25","0.75","0.5","0.02","300","15","1000","0.6826446280992049"
"1283","0.25","0.75","0.5","0.02","300","15","1000","0.5645730027548496"
"1285","0.25","0.75","0.5","0.02","300","15","1000","0.5617998163453015"
"1287","0.25","0.75","0.5","0.02","300","15","1000","0.47046831955926605"
"1286","0.25","0.75","0.5","0.02","300","15","1000","0.4914967860422736"
"1288","0.25","0.75","0.5","0.02","300","15","1000","0.4572451790633906"
"1289","0.25","0.75","0.5","0.02","300","15","1000","0.5088521579430934"
"1290","0.25","0.75","0.5","0.02","300","15","1000","0.7013774104683437"
"1291","0.25","0.75","0.75","0.02","300","15","1000","0.4843342516070091"
"1292","0.25","0.75","0.75","0.02","300","15","1000","0.5028833792470428"
"1293","0.25","0.75","0.75","0.02","300","15","1000","0.5700091827364814"
"1294","0.25","0.75","0.75","0.02","300","15","1000","0.549274563820048"
"1296","0.25","0.75","0.75","0.02","300","15","1000","0.6578696051423503"
"1295","0.25","0.75","0.75","0.02","300","15","1000","0.5395775941230759"
"1297","0.25","0.75","0.75","0.02","300","15","1000","0.5878420569329911"
"1298","0.25","0.75","0.75","0.02","300","15","1000","0.37919191919194745"
"1299","0.25","0.75","0.75","0.02","300","15","1000","0.5362534435262052"
"1300","0.25","0.75","0.75","0.02","300","15","1000","0.5577594123048913"
"1301","0.25","0.75","0.75","0.02","300","15","1000","0.4688705234160047"
"1302","0.25","0.75","0.75","0.02","300","15","1000","0.42585858585861347"
"1303","0.25","0.75","0.75","0.02","300","15","1000","0.4229017447199608"
"1304","0.25","0.75","0.75","0.02","300","15","1000","0.5304866850321589"
"1305","0.25","0.75","0.75","0.02","300","15","1000","0.721101928374687"
"1306","0.25","0.75","0.75","0.02","300","15","1000","0.7088705234159977"
"1308","0.25","0.75","0.75","0.02","300","15","1000","0.5948025711662427"
"1307","0.25","0.75","0.75","0.02","300","15","1000","0.5242056932966325"
"1309","0.25","0.75","0.75","0.02","300","15","1000","0.5377043158861671"
"1310","0.25","0.75","0.75","0.02","300","15","1000","0.4697520661157216"
"1311","0.25","0.75","0.75","0.02","300","15","1000","0.5687970615243559"
"1312","0.25","0.75","0.75","0.02","300","15","1000","0.5869605142332697"
"1313","0.25","0.75","0.75","0.02","300","15","1000","0.5952433425160913"
"1314","0.25","0.75","0.75","0.02","300","15","1000","0.5474563820018646"
"1315","0.25","0.75","0.75","0.02","300","15","1000","0.6072359963269329"
"1316","0.25","0.75","0.75","0.02","300","15","1000","0.4828282828283086"
"1317","0.25","0.75","0.75","0.02","300","15","1000","0.504977043158884"
"1318","0.25","0.75","0.75","0.02","300","15","1000","0.4705417814509002"
"1319","0.25","0.75","0.75","0.02","300","15","1000","0.6415977961432737"
"1320","0.25","0.75","0.75","0.02","300","15","1000","0.49663911845732983"
"1321","0.25","0.75","1","0.02","300","15","1000","0.47010101010103733"
"1322","0.25","0.75","1","0.02","300","15","1000","0.590578512396713"
"1323","0.25","0.75","1","0.02","300","15","1000","0.5667217630854372"
"1324","0.25","0.75","1","0.02","300","15","1000","0.5108723599632957"
"1325","0.25","0.75","1","0.02","300","15","1000","0.427529843893514"
"1326","0.25","0.75","1","0.02","300","15","1000","0.46674012855833535"
"1327","0.25","0.75","1","0.02","300","15","1000","0.4595041322314395"
"1328","0.25","0.75","1","0.02","300","15","1000","0.5298071625344534"
"1329","0.25","0.75","1","0.02","300","15","1000","0.5001652892562233"
"1330","0.25","0.75","1","0.02","300","15","1000","0.532396694214898"
"1332","0.25","0.75","1","0.02","300","15","1000","0.46075298438937623"
"1331","0.25","0.75","1","0.02","300","15","1000","0.7101928374655841"
"1333","0.25","0.75","1","0.02","300","15","1000","0.49537190082648014"
"1334","0.25","0.75","1","0.02","300","15","1000","0.4791735537190419"
"1335","0.25","0.75","1","0.02","300","15","1000","0.5609366391184888"
"1336","0.25","0.75","1","0.02","300","15","1000","0.6510927456382285"
"1337","0.25","0.75","1","0.02","300","15","1000","0.5557943067034288"
"1338","0.25","0.75","1","0.02","300","15","1000","0.5877869605142616"
"1339","0.25","0.75","1","0.02","300","15","1000","0.4462993572084761"
"1340","0.25","0.75","1","0.02","300","15","1000","0.58894398530765"
"1341","0.25","0.75","1","0.02","300","15","1000","0.48600550964190875"
"1342","0.25","0.75","1","0.02","300","15","1000","0.5141414141414353"
"1343","0.25","0.75","1","0.02","300","15","1000","0.46525252525255184"
"1345","0.25","0.75","1","0.02","300","15","1000","0.5874012855831339"
"1344","0.25","0.75","1","0.02","300","15","1000","0.43761248852161216"
"1346","0.25","0.75","1","0.02","300","15","1000","0.619155188246127"
"1348","0.25","0.75","1","0.02","300","15","1000","0.5214141414141753"
"1347","0.25","0.75","1","0.02","300","15","1000","0.4621854912764305"
"1349","0.25","0.75","1","0.02","300","15","1000","0.7362718089991058"
"1350","0.25","0.75","1","0.02","300","15","1000","0.6768595041322628"
"1351","0.25","1","0","0.02","300","15","1000","19.147493112947632"
"1352","0.25","1","0","0.02","300","15","1000","44.82477502295686"
"1354","0.25","1","0","0.02","300","15","1000","0.6647933884297751"
"1353","0.25","1","0","0.02","300","15","1000","0.7900275482093905"
"1355","0.25","1","0","0.02","300","15","1000","0.8163636363636684"
"1357","0.25","1","0","0.02","300","15","1000","1.5581083562901892"
"1356","0.25","1","0","0.02","300","15","1000","36.08413223140495"
"1358","0.25","1","0","0.02","300","15","1000","26.035555555555515"
"1359","0.25","1","0","0.02","300","15","1000","0.8041138659320716"
"1360","0.25","1","0","0.02","300","15","1000","0.7057300275482323"
"1361","0.25","1","0","0.02","300","15","1000","0.8096235078053494"
"1362","0.25","1","0","0.02","300","15","1000","17.39625344352616"
"1363","0.25","1","0","0.02","300","15","1000","1.3977594123049029"
"1364","0.25","1","0","0.02","300","15","1000","38.604830119375514"
"1365","0.25","1","0","0.02","300","15","1000","0.7633608815427323"
"1366","0.25","1","0","0.02","300","15","1000","26.665234159779587"
"1367","0.25","1","0","0.02","300","15","1000","0.6854361799816663"
"1368","0.25","1","0","0.02","300","15","1000","12.101120293847574"
"1369","0.25","1","0","0.02","300","15","1000","19.242975206611558"
"1370","0.25","1","0","0.02","300","15","1000","0.6618916437098508"
"1371","0.25","1","0","0.02","300","15","1000","16.36826446280991"
"1372","0.25","1","0","0.02","300","15","1000","38.396841138659354"
"1373","0.25","1","0","0.02","300","15","1000","22.538530762167085"
"1374","0.25","1","0","0.02","300","15","1000","14.811276400367303"
"1375","0.25","1","0","0.02","300","15","1000","15.836767676767678"
"1376","0.25","1","0","0.02","300","15","1000","0.7294765840220696"
"1377","0.25","1","0","0.02","300","15","1000","1.0857667584940498"
"1378","0.25","1","0","0.02","300","15","1000","31.887860422405847"
"1379","0.25","1","0","0.02","300","15","1000","0.9945087235996667"
"1380","0.25","1","0","0.02","300","15","1000","22.63913682277317"
"1381","0.25","1","0.25","0.02","300","15","1000","12.533241505968778"
"1382","0.25","1","0.25","0.02","300","15","1000","0.7898071625344549"
"1384","0.25","1","0.25","0.02","300","15","1000","7.934416896235091"
"1383","0.25","1","0.25","0.02","300","15","1000","0.8122865013774473"
"1385","0.25","1","0.25","0.02","300","15","1000","28.670560146923744"
"1386","0.25","1","0.25","0.02","300","15","1000","1.2067584940312355"
"1387","0.25","1","0.25","0.02","300","15","1000","0.7232323232323555"
"1388","0.25","1","0.25","0.02","300","15","1000","0.7249586776859736"
"1389","0.25","1","0.25","0.02","300","15","1000","0.6683379247015862"
"1390","0.25","1","0.25","0.02","300","15","1000","26.509311294765798"
"1391","0.25","1","0.25","0.02","300","15","1000","0.8923966942149095"
"1392","0.25","1","0.25","0.02","300","15","1000","0.7352800734619168"
"1393","0.25","1","0.25","0.02","300","15","1000","0.7132966023875464"
"1394","0.25","1","0.25","0.02","300","15","1000","0.8117539026630287"
"1395","0.25","1","0.25","0.02","300","15","1000","0.6024426078971814"
"1396","0.25","1","0.25","0.02","300","15","1000","20.688319559228624"
"1397","0.25","1","0.25","0.02","300","15","1000","0.8454178145087533"
"1398","0.25","1","0.25","0.02","300","15","1000","0.6928558310376721"
"1399","0.25","1","0.25","0.02","300","15","1000","0.9767125803489677"
"1400","0.25","1","0.25","0.02","300","15","1000","0.7286685032139801"
"1401","0.25","1","0.25","0.02","300","15","1000","4.8717539026630154"
"1402","0.25","1","0.25","0.02","300","15","1000","0.7936088154270229"
"1403","0.25","1","0.25","0.02","300","15","1000","38.595629017447195"
"1404","0.25","1","0.25","0.02","300","15","1000","29.957006427915438"
"1405","0.25","1","0.25","0.02","300","15","1000","0.6923783287419927"
"1406","0.25","1","0.25","0.02","300","15","1000","0.6874563820018617"
"1407","0.25","1","0.25","0.02","300","15","1000","11.649421487603304"
"1408","0.25","1","0.25","0.02","300","15","1000","0.6297704315886349"
"1409","0.25","1","0.25","0.02","300","15","1000","0.6238934802571477"
"1410","0.25","1","0.25","0.02","300","15","1000","0.6938108356290544"
"1411","0.25","1","0.5","0.02","300","15","1000","2.7325068870523688"
"1412","0.25","1","0.5","0.02","300","15","1000","0.7340312213039697"
"1413","0.25","1","0.5","0.02","300","15","1000","15.858457300275482"
"1414","0.25","1","0.5","0.02","300","15","1000","0.7022405876951641"
"1415","0.25","1","0.5","0.02","300","15","1000","0.8012672176308762"
"1416","0.25","1","0.5","0.02","300","15","1000","21.637281910009165"
"1417","0.25","1","0.5","0.02","300","15","1000","0.7200918273645918"
"1419","0.25","1","0.5","0.02","300","15","1000","0.8403856749311566"
"1418","0.25","1","0.5","0.02","300","15","1000","8.307621671258044"
"1420","0.25","1","0.5","0.02","300","15","1000","0.8144352617080084"
"1421","0.25","1","0.5","0.02","300","15","1000","0.8848117539026693"
"1422","0.25","1","0.5","0.02","300","15","1000","0.7669788797061787"
"1423","0.25","1","0.5","0.02","300","15","1000","0.6584389348026068"
"1424","0.25","1","0.5","0.02","300","15","1000","0.735684113865949"
"1425","0.25","1","0.5","0.02","300","15","1000","0.5363269054178447"
"1426","0.25","1","0.5","0.02","300","15","1000","1.2611753902663185"
"1428","0.25","1","0.5","0.02","300","15","1000","0.648760330578533"
"1427","0.25","1","0.5","0.02","300","15","1000","0.8905417814508848"
"1429","0.25","1","0.5","0.02","300","15","1000","0.6479338842975452"
"1430","0.25","1","0.5","0.02","300","15","1000","8.9853810835629"
"1431","0.25","1","0.5","0.02","300","15","1000","1.1788062442608098"
"1432","0.25","1","0.5","0.02","300","15","1000","0.5906887052341916"
"1434","0.25","1","0.5","0.02","300","15","1000","30.72453627180895"
"1433","0.25","1","0.5","0.02","300","15","1000","15.41270890725436"
"1435","0.25","1","0.5","0.02","300","15","1000","0.8452892561983633"
"1436","0.25","1","0.5","0.02","300","15","1000","0.675518824609755"
"1437","0.25","1","0.5","0.02","300","15","1000","0.43557392102850323"
"1438","0.25","1","0.5","0.02","300","15","1000","0.7190633608815616"
"1439","0.25","1","0.5","0.02","300","15","1000","2.806299357208484"
"1440","0.25","1","0.5","0.02","300","15","1000","0.8579614325069099"
"1441","0.25","1","0.75","0.02","300","15","1000","0.6334251606979209"
"1442","0.25","1","0.75","0.02","300","15","1000","0.5827915518824891"
"1443","0.25","1","0.75","0.02","300","15","1000","0.638457300275508"
"1444","0.25","1","0.75","0.02","300","15","1000","0.8869605142332635"
"1445","0.25","1","0.75","0.02","300","15","1000","15.957208448117534"
"1446","0.25","1","0.75","0.02","300","15","1000","1.037906336088179"
"1447","0.25","1","0.75","0.02","300","15","1000","4.576179981634553"
"1448","0.25","1","0.75","0.02","300","15","1000","0.6919191919192119"
"1449","0.25","1","0.75","0.02","300","15","1000","0.6395775941230791"
"1451","0.25","1","0.75","0.02","300","15","1000","0.6734251606979138"
"1450","0.25","1","0.75","0.02","300","15","1000","22.68495867768592"
"1452","0.25","1","0.75","0.02","300","15","1000","0.5127640036731276"
"1453","0.25","1","0.75","0.02","300","15","1000","3.230045913682317"
"1454","0.25","1","0.75","0.02","300","15","1000","0.6281726354453917"
"1455","0.25","1","0.75","0.02","300","15","1000","0.7559779614325296"
"1456","0.25","1","0.75","0.02","300","15","1000","5.898530762167138"
"1457","0.25","1","0.75","0.02","300","15","1000","14.201046831955916"
"1458","0.25","1","0.75","0.02","300","15","1000","0.6309458218549454"
"1459","0.25","1","0.75","0.02","300","15","1000","0.6951882460973693"
"1460","0.25","1","0.75","0.02","300","15","1000","0.7783654729109484"
"1461","0.25","1","0.75","0.02","300","15","1000","0.7153168044077397"
"1462","0.25","1","0.75","0.02","300","15","1000","0.6243158861340994"
"1463","0.25","1","0.75","0.02","300","15","1000","0.6027915518824969"
"1464","0.25","1","0.75","0.02","300","15","1000","0.7235445362718397"
"1465","0.25","1","0.75","0.02","300","15","1000","0.5245546372819407"
